CODFILIAL;CLASSIFICACAO;CODPROD;PRODUTO;CODFORNEC;FORNECEDOR;VALOR_ULTIMA_ENTRADA;QTD_TOTAL_ESTOQUE;QTD_GIRO_DIA;COBERTURA_ESTOQUE_ORIGINAL;COBERTURA_ESTOQUE_AJUSTADA;QTD_VENDAS_90D;QTD_DIAS_ZERADOS;VALOR_ESTOQUE;GIRO_MEDIO_CORRIGIDO;VALOR_EXCEDENTE
7;Farma;154937;SOROZINC NATURAL 4ENV AL 14G;33766;CIFARMA CIENTIFICA FARMAC LTDA;26,087269;11;0,5;22,0;22,0;42;0;286,96;0,47;0,0
7;Farma;154939;ARIPIPRAZOL 15MG 30COM (C1) GEN GLB;31305;LABORATORIO GLOBO LTDA;45,7765;24;0,5;48,0;48,0;18;0;1098,64;0,2;0,0
7;Farma;154953;MIRTAZAPINA 30MG 30COM (C1) GEN GLB;31305;LABORATORIO GLOBO LTDA;26,0337;24;0,136;176,47;176,47;14;0;624,81;0,16;306,16
7;HB;154961;VULT PO COMP FAC FPS90 03 MEDIO 6G;793036;BOTICARIO PRODUTOS DE BELEZA LTDA (MULTI B);17,418;5;;;9999,0;0;0;87,09;0,0;0,0
7;Farma;154963;LACRIVISION 5MG/ML 10ML SOL OFT;793667;LEBON PROD QUIM E FARMACEUTICOS LTDA EPP;7,344469;1333;29,432;45,29;45,29;2235;0;9790,18;24,83;0,0
7;Farma;155001;DPHAR (VIT D3) 50.000UI C/8CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;16,2455;50;0,0;;9999,0;0;0;812,28;0,0;0,0
7;Farma;155002;DPHAR (VIT D3) 50.000UI C/4CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;9,2791;100;0,0;;9999,0;0;0;927,91;0,0;0,0
7;Farma;155003;DPHAR (VIT D3) 10.000UI C/30CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;30,0324;29;0,039;743,59;743,59;1;0;870,94;0,01;765,53
7;Farma;155004;DPHAR (VIT D3) 10.000UI C/10CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;14,1292;50;0,029;1724,14;1724,14;1;0;706,46;0,01;669,58
7;Farma;155005;DPHAR (VIT D3) 10.000UI C/4CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;6,6321;33;0,173;190,75;190,75;17;0;218,86;0,19;115,6
7;Farma;155006;DPHAR (VIT D3) 7.000UI C/30CAP MOLE;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;13,1522;29;0,029;1000,0;1000,0;3;0;381,41;0,03;347,08
7;Farma;155007;AGIL-C KIDS MORANGO 30MG C/25 PAST GOMA;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;4,346471;79;0,506;156,13;156,13;41;0;343,37;0,46;145,44
7;Farma;155009;SEAKALM (PASSIFLORA INCARN) 600MG 30COM;33057;NATULAB LABORATORIO LTDA;32,031631;375;0,204;1838,24;1838,24;17;0;12011,86;0,19;11423,76
7;Farma;155010;SEAKALM (PASSIFLORA INCARN) 260MG 30COM;33057;NATULAB LABORATORIO LTDA;18,167766;85;0,204;416,67;416,67;17;0;1544,26;0,19;1210,7
7;Farma;155011;NITAZOXANIDA 20MG/ML 45ML GEN PHARLAB;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;9,2104;44;0,049;897,96;897,96;5;0;405,26;0,06;364,64
7;Farma;155012;LEVOCETIRIZINA 5MG 10COM GEN PHARLAB;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;10,1821;228;1,506;151,39;151,39;122;0;2321,52;1,36;941,4
7;Farma;155024;BOMBA TIRA LEITE MATER AUTO SMART G-TECH;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;127,963489;25;0,019;1315,79;1315,79;2;0;3199,09;0,02;2980,27
7;Farma;155032;CITALOPRAM 20MG 30COM (C1) GEN TORRENT;792019;TORRENT DO BRASIL LTDA;7,9926;605;0,136;4448,53;4448,53;14;0;4835,52;0,16;4737,69
7;Farma;155034;TOTALVITA AZ POLIVIT 60/CAPS;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;7,90911;98;2,67;36,7;36,7;269;0;775,09;2,99;0,0
7;Farma;155035;POLIVITAMINICO TOTALVITA KIDS 240ML;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;3,435378;210;2,204;95,28;95,28;227;0;721,43;2,52;39,98
7;Farma;155036;TOTALVITA VIT BC 240ML;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;3,434676;15;0,66;22,73;22,73;68;0;51,52;0,76;0,0
7;Farma;155038;TOTALVITA OMEGA 3 1G 60/CAPS;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;6,789276;29;0,373;77,75;77,75;19;0;196,89;0,21;0,0
7;Farma;155040;TOTALVITA OMEGA DHA MEG3 1G 120CAP;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;16,726026;111;0,184;603,26;603,26;19;0;1856,59;0,21;1579,61
7;HB;155043;KIT HID MY SPRAY BLUE 150/50ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;14,0895;13;0,0;;9999,0;0;0;183,16;0,0;0,0
7;HB;155044;KIT HID MY SPRAY CLASS 150/50ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;14,0895;9;0,0;;9999,0;0;0;126,81;0,0;0,0
7;HB;155045;HID CORP GB MY AEROSSOL BLUE 50ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;6,0078;38;0,019;2000,0;2000,0;2;0;228,3;0,02;221,45
7;HB;155046;HID CORP GB MY AEROSSOL CLASSIC 50ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;6,0078;39;0,019;2052,63;2052,63;2;0;234,3;0,02;227,45
7;HB;155047;HID CORP GB MY AEROSSOL BLUE 150ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;8,8443;24;0,019;1263,16;1263,16;2;0;212,26;0,02;202,18
7;HB;155048;HID CORP GB MY AEROSSOL CLASSIC 150ML;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;8,8443;26;0,019;1368,42;1368,42;2;0;229,95;0,02;219,87
7;HB;155049;DISPLAY INSTITUCIONAL DE BALCAO;790756;MAM - BEBE SAUDE LTDA;98,9055;9;;;9999,0;0;0;890,15;0,0;0,0
7;HB;155050;DISPLAY INSTITUCIONAL DE CHAO;790756;MAM - BEBE SAUDE LTDA;333,7677;10;;;9999,0;0;0;3337,68;0,0;0,0
7;Farma;155058;RITMONEURAN RTM (PASSIFLORA) 600MG 20COM;789423;KLEY HERTZ DISTRIBUIDORA LTDA;18,327974;417;3,633;114,78;114,78;340;0;7642,77;3,78;1650,01
7;Farma;155059;PROCTOSAN POM C/15APLIC 30G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;23,864948;80;0,534;149,81;149,81;55;0;1909,2;0,61;762,23
7;Farma;155060;HELIODERM KIDS FPS70 120ML;789423;KLEY HERTZ DISTRIBUIDORA LTDA;20,5781;554;2,204;251,36;251,36;227;0;11400,27;2,52;7318,38
7;Farma;155061;CAPITRAT MEN 50ML+2FRS+VALVULA;789423;KLEY HERTZ DISTRIBUIDORA LTDA;42,218925;62;0,0;;9999,0;0;0;2617,57;0,0;0,0
7;Farma;155062;CAPITRAT MEN 50ML+1FRS+VALVULA;789423;KLEY HERTZ DISTRIBUIDORA LTDA;26,250639;22;0,301;73,09;73,09;23;0;577,51;0,26;0,0
7;Farma;155067;BUPROLIVIUM (IBUPROFENO) 400MG 60CAP;789423;KLEY HERTZ DISTRIBUIDORA LTDA;51,880033;30;0,087;344,83;344,83;8;0;1556,4;0,09;1150,18
7;Farma;155075;TROMETAMOL CETOROLACO 10MG 10COM GEN NQ;47252;HYPERA S.A;11,6464;1068;1,117;956,13;956,13;114;0;12438,36;1,27;11267,54
7;Farma;155076;TROMETAMOL CETOROLACO 10MG 30COM GEN NQ;47252;HYPERA S.A;31,8536;167;0,0;;9999,0;0;0;5319,55;0,0;0,0
7;Farma;155077;TROMETAMOL CETOROLACO 10MG 20COM GEN NQ;47252;HYPERA S.A;22,0748;223;0,214;1042,06;1042,06;22;0;4922,68;0,24;4497,52
7;Farma;155083;ENERGRIP 1G 30COM EFERV;30;VITAMEDIC IND FARMACEUTICA LTDA;8,113776;39;0,029;1344,83;1344,83;3;0;316,44;0,03;295,26
7;Farma;155089;AMBROXOL XPE ADT 6MG/ML 100ML+COPO BELF;2378;BELFAR LTDA;4,1302;11;3,21;3,43;3,43;133;0;45,43;1,48;0,0
7;Farma;155095;ENERGRIP C/ZINCO 1G+10MG 30COM EFERV;30;VITAMEDIC IND FARMACEUTICA LTDA;10,22208;54;0,0;;9999,0;0;0;551,99;0,0;0,0
7;Farma;155106;CLORDILON (CLORTALIDONA) 50MG 30COM;30;VITAMEDIC IND FARMACEUTICA LTDA;6,7976;2;1,24;1,61;1,61;89;0;13,6;0,99;0,0
7;Farma;155112;HELIODERM EFEITO DOURADO FPS30 120ML;789423;KLEY HERTZ DISTRIBUIDORA LTDA;13,7262;82;0,553;148,28;148,28;57;0;1125,55;0,63;442,39
7;Farma;155113;HELIODERM EFEITO DOURADO FPS30 200ML;789423;KLEY HERTZ DISTRIBUIDORA LTDA;13,902;82;0,476;172,27;172,27;49;0;1139,96;0,54;544,4
7;Farma;155114;PROCTOSAN POM C/6APLIC 18G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;24,774714;146;0,223;654,71;654,71;20;0;3617,11;0,22;3119,88
7;HB;155116;CH 100%SILICONE RT2 6112-01 F;30083;LOLLY BABY PRODUTOS INFANTIS L;6,55553;6;0,063;95,24;95,24;6;0;39,33;0,07;14,55
7;HB;155117;CH 100%SILICONE RT2 6112-01 M;30083;LOLLY BABY PRODUTOS INFANTIS L;6,555491;22;0,165;133,33;133,33;7;0;144,22;0,08;79,32
7;HB;155118;CH 100%SILICONE RT2 6112-01 N;30083;LOLLY BABY PRODUTOS INFANTIS L;6,040842;72;0,223;322,87;322,87;15;0;434,94;0,17;354,11
7;HB;155119;ESC LIMP MAM E BICO 7080-01 M;30083;LOLLY BABY PRODUTOS INFANTIS L;7,232865;8;0,078;102,56;102,56;5;0;57,86;0,06;24,01
7;Farma;155121;CAPITRAT MEN REFIL 50ML;789423;KLEY HERTZ DISTRIBUIDORA LTDA;21,911111;39;0,194;201,03;201,03;18;0;854,53;0,2;471,96
7;Farma;155122;DECNAZOL (SECNIDAZOL) 1000MG 4COM;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;5,5034;90;0,0;;9999,0;0;0;495,31;0,0;0,0
7;Farma;155166;ACENAC (ACETILCISTEINA) 830MG X 5G 10ENV;33766;CIFARMA CIENTIFICA FARMAC LTDA;8,438008;260;3,223;80,67;80,67;12;0;2193,88;0,13;0,0
7;Farma;155167;ACENAC (ACETILC) MENTA/CEREJA 40MG 120ML;33766;CIFARMA CIENTIFICA FARMAC LTDA;5,773239;10;4,301;2,33;2,33;151;0;57,73;1,68;0,0
7;Farma;155170;BUPROPIONA 300MG 30COM (C1) GEN NVQ;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);72,670873;56;0,0;;9999,0;0;0;4069,57;0,0;0,0
7;HB;155185;BOTA IMOBILIZADORA M1 CURTA M;30937;MERCUR S.A;105,22;1;0,039;25,64;25,64;4;0;105,22;0,04;0,0
7;HB;155186;BOTA IMOBILIZADORA M1 CURTA G;30937;MERCUR S.A;105,22;1;0,039;25,64;25,64;4;0;105,22;0,04;0,0
7;Farma;155198;TOTALVITA AZ MULHER 60/CAPS;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;7,909193;5;2,107;2,37;2,37;217;0;39,55;2,41;0,0
7;HB;155256;ROUPA INT PLENIT CLASSIC G/XG 24UND;30241;KIMBERLY-CLARK BRASIL IND.E CO;45,876934;16;0,738;21,68;21,68;56;0;734,03;0,62;0,0
7;HB;155258;ROUPA INT PLENIT CLASSIC P/M 32UND;30241;KIMBERLY-CLARK BRASIL IND.E CO;55,0548;72;0,632;113,92;113,92;58;0;3963,95;0,64;1876,2
7;HB;155263;CD HUGGIES KIDS CACHOS 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;12,287105;28;0,961;29,14;29,14;91;0;344,04;1,01;0,0
7;HB;155264;CD HUGGIES KIDS NUTRICAO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;10,08934;305;0,786;388,04;388,04;57;0;3077,25;0,63;2601,44
7;HB;155265;CD HUGGIES KIDS HID E BRILHO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;10,08934;714;0,359;1988,86;1988,86;29;0;7203,79;0,32;6986,47
7;HB;155266;SH HUGGIES KIDS NUTRICAO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;10,482785;40;0,563;71,05;71,05;51;0;419,31;0,57;65,21
7;HB;155267;SH HUGGIES KIDS CACHOS 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;8,992877;131;1,223;107,11;107,11;111;0;1178,07;1,23;518,15
7;HB;155268;SH HUGGIES KIDS HID BRILHO MAGICO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;8,992877;478;0,515;928,16;928,16;43;0;4298,6;0,48;4020,72
7;HB;155269;CR PENT HUGGIES KIDS NUTRICAO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;10,970237;5;1,117;4,48;4,48;101;0;54,85;1,12;0,0
7;HB;155270;CR PENT HUGGIES KIDS HID BRILHO 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;8,522198;300;1,049;285,99;285,99;98;0;2556,66;1,09;2020,28
7;HB;155337;CR PENT HUGGIES KIDS CACHOS 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;9,374051;249;2,728;91,28;91,28;257;0;2334,14;2,86;799,87
7;Farma;155350;VIT NEO QUIMICA VIT C 30COM;47252;HYPERA S.A;5,582214;112;2,755;40,65;40,65;182;0;625,21;2,02;0,0
7;Farma;155351;HISCONGEX XPE 2MG+5MG/ML 120ML+COPO;47252;HYPERA S.A;11,3332;5944;5,631;1055,59;1055,59;370;0;67364,54;4,11;61621,01
7;Farma;155355;HISCONGEX GTS 2MG+2,5MG/ML 20ML;47252;HYPERA S.A;7,5864;1294;0,563;2298,4;2298,4;58;0;9816,8;0,64;9432,4
7;Farma;155358;DOMPERIDONA 10MG 60COM GEN NQ;47252;HYPERA S.A;6,7527;68;2,932;23,19;23,19;261;0;459,18;2,9;0,0
7;Farma;155359;LEVETIRACETAM 500MG 30COM (C1) GEN TORRE;792019;TORRENT DO BRASIL LTDA;41,947305;77;0,262;293,89;293,89;27;0;3229,94;0,3;2240,81
7;Farma;155360;LEVETIRACETAM 250MG 30COM (C1) GEN TORRE;792019;TORRENT DO BRASIL LTDA;21,437557;597;1,194;500,0;500,0;94;0;12798,22;1,04;10494,54
7;Farma;155361;DOMPERIDONA 10MG 30COM GEN NQ;47252;HYPERA S.A;3,7491;251;15,786;15,9;15,9;1444;0;941,02;16,04;0,0
7;Farma;155364;H.BACTER AMO+CLAR500MG+LANS30MG 28+56+56;33766;CIFARMA CIENTIFICA FARMAC LTDA;302,802785;22;1,626;13,53;13,53;123;0;6661,66;1,37;0,0
7;Farma;155366;RESFEGRIPE SINUS 500MG (PARAC+PSE) 24COM;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);11,626977;394;8,614;45,74;45,74;582;0;4581,03;6,47;0,0
7;Farma;155430;BUTOCONAZOL 20MG/G CR VAG+APL 6,5GGEN NQ;47252;HYPERA S.A;29,0116;21;0,437;48,05;48,05;29;0;609,24;0,32;0,0
7;Farma;155461;DISP LAV NASAL NOSEWASH GPINTADINHA 10ML;793527;AGAPLASTIC INDUSTRIA E COMERCIO LTDA - AGPMED;10,937342;33;0,466;70,82;70,82;35;0;360,93;0,39;0,0
7;Farma;155477;FLAVONID (DIOSMINA+HESP) 900+100MG 30COM;47252;HYPERA S.A;37,7464;241;7,583;31,78;31,78;613;0;9096,88;6,81;0,0
7;Farma;155478;FLAVONID (DIOSMINA+HESP) 900+100MG 60COM;47252;HYPERA S.A;74,1472;48;0,767;62,58;62,58;55;0;3559,07;0,61;0,0
7;Farma;155481;BETACORTAZOL (CETOCONAZOL) CR 30G;2378;BELFAR LTDA;4,960124;147;1,636;89,85;89,85;117;0;729,14;1,3;0,0
7;Farma;155483;GARGOJUICE (BENZIDAMINA) 3MG 12PASTILHAS;2378;BELFAR LTDA;4,94208;166;1,341;123,79;123,79;85;0;820,39;0,94;223,94
7;Farma;155484;GARGOJUICE (BENZIDAMINA) SPR 1,5MG 30ML;2378;BELFAR LTDA;6,81036;37;0,301;122,92;122,92;29;0;251,98;0,32;67,48
7;HB;155495;SAB FLOR YPE FLOR LARANJEIRA/DAMASCO 85G;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;1,052938;2;0,0;;9999,0;0;0;2,11;0,0;0,0
7;HB;155498;SAB FLOR YPE FLOR DE MACA/FRAMBOESA 85G;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;1,052938;6;7,926;0,76;0,76;523;0;6,32;5,81;0,0
7;HB;155499;SAB FLOR YPE FLOR AGUA DE COCO/ALECR 85G;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;1,052938;3;0,0;;9999,0;0;0;3,16;0,0;0,0
7;HB;155516;SAB LIQ FL YPE FLIP ROSA BCA/AVELA 250ML;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;4,231886;57;0,0;;9999,0;0;0;241,22;0,0;0,0
7;HB;155519;SAB LIQ FL YPE FLIP FLOR MACA/FRAM 250ML;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;4,231886;57;0,0;;9999,0;0;0;241,22;0,0;0,0
7;HB;155538;SAB SIENE FLOR DE ALGODAO 85G;794502;YPE INDUSTRIA - QUIMICA AMPARO LTDA;0,895063;27;5,227;5,17;5,17;380;0;24,17;4,22;0,0
7;Farma;155541;OLMESARTANA+ANLO 40MG+10MG 30COM GEN NQ;47252;HYPERA S.A;23,7684;390;1,456;267,86;267,86;150;0;9269,68;1,67;6155,1
7;Farma;155543;OLMESARTANA+ANLO 20MG+5MG 30COM GEN NQ;47252;HYPERA S.A;21,5528;188;1,12;167,86;167,86;112;0;4051,93;1,24;1879,44
7;Farma;155559;PARACETAMOL 750MG 20COM GEN NQ;47252;HYPERA S.A;4,7341;2369;5,68;417,08;417,08;511;0;11215,08;5,68;8795,02
7;Farma;155586;BIOTINA 45UG 60CAP ARTE NATIVA;6195;ARTE NATIVA PRODUTOS NATURAIS LTDA;5,814988;1;0,524;1,91;1,91;47;0;5,81;0,52;0,0
7;Farma;155587;PEPTINON 30COM ARTE NATIVA;6195;ARTE NATIVA PRODUTOS NATURAIS LTDA;4,127038;57;0,029;1965,52;1965,52;3;0;235,24;0,03;224,47
7;Farma;155590;SAB ACNOL 90G ARTE NATIVA;6195;ARTE NATIVA PRODUTOS NATURAIS LTDA;3,4875;43;0,165;260,61;260,61;3;0;149,96;0,03;98,17
7;HB;155596;TOALHAS UMED MAMYPOKO ED LIMITADA 200UN;793042;UNICHARM DO BRASIL IND E COM DE PROD DE HIGIENE LTDA;20,999665;242;0,233;1038,63;1038,63;24;0;5081,92;0,27;4788,35
7;Farma;155608;TOTALVITA HAIR POLIVIT 60/CAPS;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;11,186402;104;0,513;202,73;202,73;40;0;1163,39;0,44;646,91
7;Farma;155631;KIT MEDIDOR DE GLICOSE VITA G-TECH;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;29,03274;32;0,146;219,18;219,18;14;0;929,05;0,16;547,56
7;Farma;155632;TIRAS REAGENTES VITA C/50UND G-TECH;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;33,42141;418;0,163;2564,42;2564,42;7;0;13970,15;0,08;13479,86
7;HB;155676;SH HUGGIES KIDS SUAVE 360ML;30241;KIMBERLY-CLARK BRASIL IND.E CO;8,605428;408;0,388;1051,55;1051,55;34;0;3511,01;0,38;3310,68
7;HB;155677;SERINGA LAVAGEM NASAL F KINDDY 7176-01F*;30083;LOLLY BABY PRODUTOS INFANTIS L;8,370462;47;0,453;103,75;103,75;41;0;393,41;0,46;165,9
7;HB;155678;SERINGA LAVAGEM NASAL M KINDDY 7176-01M*;30083;LOLLY BABY PRODUTOS INFANTIS L;8,370462;49;0,432;113,43;113,43;39;0;410,15;0,43;193,2
7;HB;155681;ALMOFADA PLANTAR ADESIVA EM GEL FT203;791209;HIDROLIGHT DO BRASIL S.A;16,184;15;0,01;1500,0;1500,0;1;0;242,76;0,01;233,05
7;HB;155682;ALMOFADA PLANTAR G/GG FT202_2;791209;HIDROLIGHT DO BRASIL S.A;40,104;16;0,01;1600,0;1600,0;1;0;641,66;0,01;617,6
7;HB;155683;ALMOFADA PLANTAR P/M FT202;791209;HIDROLIGHT DO BRASIL S.A;40,104;16;0,01;1600,0;1600,0;1;0;641,66;0,01;617,6
7;HB;155693;CADEIRA BANHO ALUM 100KG DESMONTAV SC100;791209;HIDROLIGHT DO BRASIL S.A;223,914;11;0,039;282,05;282,05;4;0;2463,05;0,04;1939,09
7;HB;155699;CALCANHEIRA P/ESPORAO C/PONT AZ P FT101;791209;HIDROLIGHT DO BRASIL S.A;37,24;8;0,031;258,06;258,06;2;0;297,92;0,02;228,65
7;HB;155702;CALCANHEIRA P/ESPORAO P FT100;791209;HIDROLIGHT DO BRASIL S.A;33,408;10;;;9999,0;0;0;334,08;0,0;0,0
7;HB;155711;JOELHEIRA C/REF PATELAR G OR41_3;791209;HIDROLIGHT DO BRASIL S.A;27,68;5;0,077;64,94;64,94;5;0;138,4;0,06;10,53
7;HB;155712;JOELHEIRA C/REF PATELAR GG OR41_4;791209;HIDROLIGHT DO BRASIL S.A;27,68;8;0,031;258,06;258,06;2;0;221,44;0,02;169,95
7;HB;155722;ORTESE COMFORT AIR S/POLEGAR DIR PRETA G;791209;HIDROLIGHT DO BRASIL S.A;44,272;5;;;9999,0;0;0;221,36;0,0;0,0
7;HB;155725;ORTESE COMFORT AIR S/POLEGAR ESQ PRETA P;791209;HIDROLIGHT DO BRASIL S.A;44,272;5;;;9999,0;0;0;221,36;0,0;0,0
7;HB;155726;MULETA AXILAR 3 EM 1 SC602;791209;HIDROLIGHT DO BRASIL S.A;102,080833;9;0,0;;9999,0;0;0;918,73;0,0;0,0
7;HB;155731;MULETA CANADENSE FIXA SC600;791209;HIDROLIGHT DO BRASIL S.A;69,271296;43;0,039;1102,56;1102,56;4;0;2978,67;0,04;2816,57
7;HB;155744;POCHETE TOUCH PRETA;791209;HIDROLIGHT DO BRASIL S.A;33,063564;10;;;9999,0;0;0;330,64;0,0;0,0
7;HB;155753;PROTETOR PARA CALCANHAR 2ª PELE U FT103;791209;HIDROLIGHT DO BRASIL S.A;37,24;11;0,029;379,31;379,31;3;0;409,64;0,03;344,84
7;HB;155759;SAPATILHA EM GEL G/GG FT05_2;791209;HIDROLIGHT DO BRASIL S.A;41,648;17;0,0;;9999,0;0;0;708,02;0,0;0,0
7;HB;155760;SAPATILHA EM GEL P/M FT05;791209;HIDROLIGHT DO BRASIL S.A;41,648;17;0,0;;9999,0;0;0;708,02;0,0;0,0
7;Farma;155761;LISDEXANFETAMINA 30MG (A3) 30CAP GEN PHA;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;122,496;70;0,282;248,23;248,23;20;0;8574,72;0,22;5465,81
7;Farma;155762;LISDEXANFETAMINA 50MG (A3) 30CAP GEN PHA;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;163,386;40;0,126;317,46;317,46;10;0;6535,44;0,11;4682,64
7;Farma;155763;LISDEXANFETAMINA 70MG (A3) 30CAP GEN PHA;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;176,4592;51;0,534;95,51;95,51;40;0;8999,42;0,44;519,18
7;HB;155783;FRALDA MILI BABY GIGA XG 68UND;789112;MILI SA;42,430843;1;0,0;;9999,0;0;0;42,43;0,0;0,0
7;HB;155784;FRALDA MILI BABY GIGA XXG 58UND;789112;MILI SA;42,430843;1;0,0;;9999,0;0;0;42,43;0,0;0,0
7;HB;155785;FRALDA MILI BABY GIGA M 88UND;789112;MILI SA;42,430843;1;0,0;;9999,0;0;0;42,43;0,0;0,0
7;Farma;155868;SORALYT SABOR UVA 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;42;0,35;120,0;120,0;30;0;158,65;0,33;39,66
7;Farma;155869;SORALYT SABOR TRADICIONAL 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;78;0,126;619,05;619,05;11;0;294,64;0,12;251,8
7;Farma;155870;SORALYT SABOR MORANGO 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;53;0,136;389,71;389,71;9;0;200,2;0,1;153,97
7;Farma;155871;SORALYT SABOR GUARANA 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;50;0,087;574,71;574,71;5;0;188,87;0,06;159,29
7;Farma;155872;SORALYT SABOR LARANJA 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;40;0,087;459,77;459,77;7;0;151,1;0,08;121,52
7;Farma;155873;SORALYT SABOR MACA 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;89;0,039;2282,05;2282,05;2;0;336,19;0,02;322,93
7;Farma;155874;SORALYT SABOR COCO 450ML;32280;THEODORO F SOBRAL E CIA LTDA;3,777378;68;0,345;197,1;197,1;23;0;256,86;0,26;139,57
7;HB;155876;SIAGE SH RESGATE/IMEDIATO 250ML;793036;BOTICARIO PRODUTOS DE BELEZA LTDA (MULTI B);13,700625;6;0,0;;9999,0;0;0;82,2;0,0;0,0
7;HB;155877;SIAGE CD RESGATE/IMEDIATO 200ML;793036;BOTICARIO PRODUTOS DE BELEZA LTDA (MULTI B);14,213625;6;0,0;;9999,0;0;0;85,28;0,0;0,0
7;Farma;155894;ESPACADOR PEQ CUIDADOS ADULTO/INFANTIL;793527;AGAPLASTIC INDUSTRIA E COMERCIO LTDA - AGPMED;14,276956;93;0,583;159,52;159,52;25;0;1327,76;0,28;578,65
7;Farma;155895;ESPACADOR PEQ CUIDADOS KIDS PATRULCANINA;793527;AGAPLASTIC INDUSTRIA E COMERCIO LTDA - AGPMED;15,121835;2;0,466;4,29;4,29;40;0;30,24;0,44;0,0
7;Farma;155918;SUPRAVIT NUTRI BAUNILHA 400G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;24,730979;40;2,495;16,03;16,03;177;0;989,24;1,97;0,0
7;Farma;155919;SUPRAVIT NUTRI CHOCOLATE 400G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;24,730979;116;2,505;46,31;46,31;178;0;2868,79;1,98;0,0
7;Farma;155920;SUPRAVIT NUTRI SEM SABOR 400G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;25,841475;158;1,938;81,53;81,53;135;0;4082,95;1,5;0,0
7;Farma;155921;SUPRAVIT NUTRI CAPUCCINO 400G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;24,730979;351;0,175;2005,71;2005,71;18;0;8680,57;0,2;8291,06
7;Farma;155922;SUPRAVIT NUTRI MORANGO 400G;789423;KLEY HERTZ DISTRIBUIDORA LTDA;24,730979;371;0,146;2541,1;2541,1;15;0;9175,19;0,17;8850,23
